"Row_no" "Date" "Detrended_demand_GWh"
"13032" "2010-09-05" "709"
"13033" "2010-09-06" "702"
"13034" "2010-09-07" "739"
"13035" "2010-09-08" "754"
"13036" "2010-09-09" "749"
"13037" "2010-09-10" "725"
"13038" "2010-09-11" "722"
"13039" "2010-09-12" "723"
"13040" "2010-09-13" "720"
"13041" "2010-09-14" "727"
"13042" "2010-09-15" "722"
"13043" "2010-09-16" "743"
"13044" "2010-09-17" "734"
"13045" "2010-09-18" "739"
"13046" "2010-09-19" "739"
"13047" "2010-09-20" "743"
"13048" "2010-09-21" "772"
"13049" "2010-09-22" "764"
"13050" "2010-09-23" "771"
"13051" "2010-09-24" "744"
"13052" "2010-09-25" "774"
"13053" "2010-09-26" "774"
"13054" "2010-09-27" "803"
"13055" "2010-09-28" "815"
"13056" "2010-09-29" "810"
"13057" "2010-09-30" "799"
"13058" "2010-10-01" "778"
"13059" "2010-10-02" "782"
"13060" "2010-10-03" "782"
"13061" "2010-10-04" "786"
"13062" "2010-10-05" "785"
"13063" "2010-10-06" "787"
"13064" "2010-10-07" "793"
"13065" "2010-10-08" "772"
"13066" "2010-10-09" "771"
"13067" "2010-10-10" "771"
"13068" "2010-10-11" "771"
"13069" "2010-10-12" "809"
"13070" "2010-10-13" "827"
"13071" "2010-10-14" "840"
"13072" "2010-10-15" "818"
"13073" "2010-10-16" "818"
"13074" "2010-10-17" "819"
"13075" "2010-10-18" "820"
"13076" "2010-10-19" "841"
"13077" "2010-10-20" "864"
"13078" "2010-10-21" "865"
"13079" "2010-10-22" "843"
"13080" "2010-10-23" "860"
"13081" "2010-10-24" "860"
"13082" "2010-10-25" "877"
"13083" "2010-10-26" "876"
"13084" "2010-10-27" "826"
"13085" "2010-10-28" "828"
"13086" "2010-10-29" "809"
"13087" "2010-10-30" "828"
"13088" "2010-10-31" "829"
"13089" "2010-11-01" "848"
"13090" "2010-11-02" "837"
"13091" "2010-11-03" "846"
"13092" "2010-11-04" "834"
"13093" "2010-11-05" "833"
"13094" "2010-11-06" "864"
"13095" "2010-11-07" "864"
"13096" "2010-11-08" "895"
"13097" "2010-11-09" "911"
"13098" "2010-11-10" "935"
"13099" "2010-11-11" "916"
"13100" "2010-11-12" "877"
"13101" "2010-11-13" "906"
"13102" "2010-11-14" "906"
"13103" "2010-11-15" "935"
"13104" "2010-11-16" "947"
"13105" "2010-11-17" "932"
"13106" "2010-11-18" "933"
"13107" "2010-11-19" "921"
"13108" "2010-11-20" "929"
"13109" "2010-11-21" "929"
"13110" "2010-11-22" "937"
"13111" "2010-11-23" "949"
"13112" "2010-11-24" "971"
"13113" "2010-11-25" "986"
"13114" "2010-11-26" "993"
"13115" "2010-11-27" "1014"
"13116" "2010-11-28" "1014"
"13117" "2010-11-29" "1034"
"13118" "2010-11-30" "1041"
"13119" "2010-12-01" "1046"
"13120" "2010-12-02" "1061"
"13121" "2010-12-03" "1066"
"13122" "2010-12-04" "1071"
"13123" "2010-12-05" "1071"
"13124" "2010-12-06" "1075"
"13125" "2010-12-07" "1096"
"13126" "2010-12-08" "1080"
"13127" "2010-12-09" "1063"
"13128" "2010-12-10" "1012"
"13129" "2010-12-11" "1026"
"13130" "2010-12-12" "1026"
"13131" "2010-12-13" "1039"
"13132" "2010-12-14" "1049"
"13133" "2010-12-15" "1045"
"13134" "2010-12-16" "1030"
"13135" "2010-12-17" "1057"
"13136" "2010-12-18" "1080"
"13137" "2010-12-19" "1080"
"13138" "2010-12-20" "1104"
"13139" "2010-12-21" "1101"
"13140" "2010-12-22" "1073"
"13141" "2010-12-23" "1038"
"13142" "2010-12-24" "1036"
"13143" "2010-12-25" "1034"
"13144" "2010-12-26" "1032"
"13145" "2010-12-27" "1029"
"13146" "2010-12-28" "1027"
"13147" "2010-12-29" "1025"
"13148" "2010-12-30" "1023"
"13149" "2010-12-31" "1021"
"13150" "2011-01-01" "1019"
"13151" "2011-01-02" "1017"
"13152" "2011-01-03" "1015"
"13153" "2011-01-04" "1013"
"13154" "2011-01-05" "1011"
"13155" "2011-01-06" "1009"
"13156" "2011-01-07" "1006"
"13157" "2011-01-08" "999"
"13158" "2011-01-09" "999"
"13159" "2011-01-10" "992"
"13160" "2011-01-11" "1000"
"13161" "2011-01-12" "991"
"13162" "2011-01-13" "944"
"13163" "2011-01-14" "911"
"13164" "2011-01-15" "931"
"13165" "2011-01-16" "931"
"13166" "2011-01-17" "951"
"13167" "2011-01-18" "972"
"13168" "2011-01-19" "996"
"13169" "2011-01-20" "1020"
"13170" "2011-01-21" "1017"
"13171" "2011-01-22" "1000"
"13172" "2011-01-23" "1000"
"13173" "2011-01-24" "983"
"13174" "2011-01-25" "985"
"13175" "2011-01-26" "980"
"13176" "2011-01-27" "1018"
"13177" "2011-01-28" "1020"
"13178" "2011-01-29" "1022"
"13179" "2011-01-30" "1022"
"13180" "2011-01-31" "1024"
"13181" "2011-02-01" "1008"
"13182" "2011-02-02" "982"
"13183" "2011-02-03" "964"
"13184" "2011-02-04" "934"
"13185" "2011-02-05" "929"
"13186" "2011-02-06" "929"
"13187" "2011-02-07" "923"
"13188" "2011-02-08" "960"
"13189" "2011-02-09" "947"
"13190" "2011-02-10" "949"
"13191" "2011-02-11" "927"
"13192" "2011-02-12" "930"
"13193" "2011-02-13" "930"
"13194" "2011-02-14" "933"
"13195" "2011-02-15" "964"
"13196" "2011-02-16" "960"
"13197" "2011-02-17" "966"
"13198" "2011-02-18" "948"
"13199" "2011-02-19" "961"
"13200" "2011-02-20" "961"
"13201" "2011-02-21" "974"
"13202" "2011-02-22" "970"
"13203" "2011-02-23" "944"
"13204" "2011-02-24" "904"
"13205" "2011-02-25" "882"
"13206" "2011-02-26" "922"
"13207" "2011-02-27" "923"
"13208" "2011-02-28" "963"
"13209" "2011-03-01" "976"
"13210" "2011-03-02" "976"
"13211" "2011-03-03" "992"
"13212" "2011-03-04" "961"
"13213" "2011-03-05" "955"
"13214" "2011-03-06" "955"
"13215" "2011-03-07" "949"
"13216" "2011-03-08" "945"
"13217" "2011-03-09" "924"
"13218" "2011-03-10" "910"
"13219" "2011-03-11" "912"
"13220" "2011-03-12" "920"
"13221" "2011-03-13" "920"
"13222" "2011-03-14" "928"
"13223" "2011-03-15" "933"
"13224" "2011-03-16" "934"
"13225" "2011-03-17" "934"
"13226" "2011-03-18" "914"
"13227" "2011-03-19" "899"
"13228" "2011-03-20" "899"
"13229" "2011-03-21" "884"
"13230" "2011-03-22" "879"
"13231" "2011-03-23" "869"
"13232" "2011-03-24" "857"
"13233" "2011-03-25" "843"
"13234" "2011-03-26" "852"
"13235" "2011-03-27" "852"
"13236" "2011-03-28" "860"
"13237" "2011-03-29" "879"
"13238" "2011-03-30" "875"
"13239" "2011-03-31" "848"
"13240" "2011-04-01" "833"
"13241" "2011-04-02" "836"
"13242" "2011-04-03" "836"
"13243" "2011-04-04" "839"
"13244" "2011-04-05" "845"
"13245" "2011-04-06" "821"
"13246" "2011-04-07" "823"
"13247" "2011-04-08" "797"
"13248" "2011-04-09" "792"
"13249" "2011-04-10" "792"
"13250" "2011-04-11" "787"
"13251" "2011-04-12" "805"
"13252" "2011-04-13" "842"
"13253" "2011-04-14" "847"
"13254" "2011-04-15" "815"
"13255" "2011-04-16" "802"
"13256" "2011-04-17" "802"
"13257" "2011-04-18" "801"
"13258" "2011-04-19" "799"
"13259" "2011-04-20" "798"
"13260" "2011-04-21" "797"
"13261" "2011-04-22" "796"
"13262" "2011-04-23" "794"
"13263" "2011-04-24" "793"
"13264" "2011-04-25" "791"
"13265" "2011-04-26" "790"
"13266" "2011-04-27" "789"
"13267" "2011-04-28" "787"
"13268" "2011-04-29" "786"
"13269" "2011-04-30" "784"
"13270" "2011-05-01" "783"
"13271" "2011-05-02" "782"
"13272" "2011-05-03" "780"
"13273" "2011-05-04" "779"
"13274" "2011-05-05" "777"
"13275" "2011-05-06" "756"
"13276" "2011-05-07" "753"
"13277" "2011-05-08" "753"
"13278" "2011-05-09" "750"
"13279" "2011-05-10" "763"
"13280" "2011-05-11" "765"
"13281" "2011-05-12" "762"
"13282" "2011-05-13" "751"
"13283" "2011-05-14" "750"
"13284" "2011-05-15" "749"
"13285" "2011-05-16" "748"
"13286" "2011-05-17" "773"
"13287" "2011-05-18" "766"
"13288" "2011-05-19" "766"
"13289" "2011-05-20" "741"
"13290" "2011-05-21" "737"
"13291" "2011-05-22" "737"
"13292" "2011-05-23" "733"
"13293" "2011-05-24" "740"
"13294" "2011-05-25" "751"
"13295" "2011-05-26" "749"
"13296" "2011-05-27" "748"
"13297" "2011-05-28" "746"
"13298" "2011-05-29" "744"
"13299" "2011-05-30" "743"
"13300" "2011-05-31" "741"
"13301" "2011-06-01" "740"
"13302" "2011-06-02" "738"
"13303" "2011-06-03" "715"
"13304" "2011-06-04" "725"
"13305" "2011-06-05" "724"
"13306" "2011-06-06" "735"
"13307" "2011-06-07" "736"
"13308" "2011-06-08" "732"
"13309" "2011-06-09" "736"
"13310" "2011-06-10" "728"
"13311" "2011-06-11" "726"
"13312" "2011-06-12" "725"
"13313" "2011-06-13" "722"
"13314" "2011-06-14" "735"
"13315" "2011-06-15" "739"
"13316" "2011-06-16" "727"
"13317" "2011-06-17" "715"
"13318" "2011-06-18" "723"
"13319" "2011-06-19" "723"
"13320" "2011-06-20" "731"
"13321" "2011-06-21" "724"
"13322" "2011-06-22" "729"
"13323" "2011-06-23" "729"
"13324" "2011-06-24" "709"
"13325" "2011-06-25" "726"
"13326" "2011-06-26" "726"
"13327" "2011-06-27" "743"
"13328" "2011-06-28" "734"
"13329" "2011-06-29" "715"
"13330" "2011-06-30" "709"
"13331" "2011-07-01" "694"
"13332" "2011-07-02" "702"
"13333" "2011-07-03" "702"
"13334" "2011-07-04" "710"
"13335" "2011-07-05" "722"
"13336" "2011-07-06" "712"
"13337" "2011-07-07" "704"
"13338" "2011-07-08" "698"
"13339" "2011-07-09" "703"
"13340" "2011-07-10" "703"
"13341" "2011-07-11" "708"
"13342" "2011-07-12" "711"
"13343" "2011-07-13" "708"
"13344" "2011-07-14" "708"
"13345" "2011-07-15" "697"
"13346" "2011-07-16" "695"
"13347" "2011-07-17" "695"
"13348" "2011-07-18" "694"
"13349" "2011-07-19" "713"
"13350" "2011-07-20" "722"
"13351" "2011-07-21" "715"
"13352" "2011-07-22" "687"
"13353" "2011-07-23" "685"
"13354" "2011-07-24" "685"
"13355" "2011-07-25" "682"
"13356" "2011-07-26" "695"
"13357" "2011-07-27" "694"
"13358" "2011-07-28" "700"
"13359" "2011-07-29" "679"
"13360" "2011-07-30" "684"
"13361" "2011-07-31" "684"
"13362" "2011-08-01" "689"
"13363" "2011-08-02" "708"
"13364" "2011-08-03" "706"
"13365" "2011-08-04" "701"
"13366" "2011-08-05" "671"
"13367" "2011-08-06" "669"
"13368" "2011-08-07" "669"
"13369" "2011-08-08" "667"
"13370" "2011-08-09" "692"
"13371" "2011-08-10" "689"
"13372" "2011-08-11" "708"
"13373" "2011-08-12" "705"
"13374" "2011-08-13" "704"
"13375" "2011-08-14" "705"
"13376" "2011-08-15" "704"
"13377" "2011-08-16" "709"
"13378" "2011-08-17" "714"
"13379" "2011-08-18" "726"
"13380" "2011-08-19" "702"
"13381" "2011-08-20" "706"
"13382" "2011-08-21" "706"
"13383" "2011-08-22" "710"
"13384" "2011-08-23" "731"
"13385" "2011-08-24" "724"
"13386" "2011-08-25" "725"
"13387" "2011-08-26" "725"
"13388" "2011-08-27" "725"
"13389" "2011-08-28" "725"
"13390" "2011-08-29" "725"
"13391" "2011-08-30" "726"
"13392" "2011-08-31" "726"
"13393" "2011-09-01" "726"
"13394" "2011-09-02" "719"
"13395" "2011-09-03" "721"
"13396" "2011-09-04" "721"
"13397" "2011-09-05" "723"
"13398" "2011-09-06" "738"
"13399" "2011-09-07" "735"
"13400" "2011-09-08" "752"
"13401" "2011-09-09" "745"
"13402" "2011-09-10" "733"
"13403" "2011-09-11" "734"
"13404" "2011-09-12" "722"
"13405" "2011-09-13" "727"
"13406" "2011-09-14" "745"
"13407" "2011-09-15" "760"
"13408" "2011-09-16" "738"
"13409" "2011-09-17" "741"
"13410" "2011-09-18" "741"
"13411" "2011-09-19" "744"
"13412" "2011-09-20" "763"
"13413" "2011-09-21" "757"
"13414" "2011-09-22" "760"
"13415" "2011-09-23" "742"
"13416" "2011-09-24" "749"
"13417" "2011-09-25" "749"
"13418" "2011-09-26" "756"
"13419" "2011-09-27" "768"
"13420" "2011-09-28" "764"
"13421" "2011-09-29" "770"
"13422" "2011-09-30" "755"
"13423" "2011-10-01" "750"
"13424" "2011-10-02" "750"
"13425" "2011-10-03" "745"
"13426" "2011-10-04" "756"
"13427" "2011-10-05" "756"
"13428" "2011-10-06" "746"
"13429" "2011-10-07" "753"
"13430" "2011-10-08" "757"
"13431" "2011-10-09" "757"
"13432" "2011-10-10" "762"
"13433" "2011-10-11" "778"
"13434" "2011-10-12" "802"
"13435" "2011-10-13" "801"
"13436" "2011-10-14" "770"
"13437" "2011-10-15" "778"
"13438" "2011-10-16" "778"
"13439" "2011-10-17" "786"
"13440" "2011-10-18" "806"
"13441" "2011-10-19" "832"
"13442" "2011-10-20" "853"
"13443" "2011-10-21" "821"
"13444" "2011-10-22" "800"
"13445" "2011-10-23" "800"
"13446" "2011-10-24" "780"
"13447" "2011-10-25" "811"
"13448" "2011-10-26" "821"
"13449" "2011-10-27" "838"
"13450" "2011-10-28" "811"
"13451" "2011-10-29" "810"
"13452" "2011-10-30" "810"
"13453" "2011-10-31" "809"
"13454" "2011-11-01" "830"
"13455" "2011-11-02" "831"
"13456" "2011-11-03" "833"
"13457" "2011-11-04" "834"
"13458" "2011-11-05" "859"
"13459" "2011-11-06" "859"
"13460" "2011-11-07" "884"
"13461" "2011-11-08" "892"
"13462" "2011-11-09" "876"
"13463" "2011-11-10" "869"
"13464" "2011-11-11" "854"
"13465" "2011-11-12" "864"
"13466" "2011-11-13" "864"
"13467" "2011-11-14" "875"
"13468" "2011-11-15" "881"
"13469" "2011-11-16" "909"
"13470" "2011-11-17" "880"
"13471" "2011-11-18" "855"
"13472" "2011-11-19" "874"
"13473" "2011-11-20" "874"
"13474" "2011-11-21" "894"
"13475" "2011-11-22" "900"
"13476" "2011-11-23" "899"
"13477" "2011-11-24" "879"
"13478" "2011-11-25" "866"
"13479" "2011-11-26" "882"
"13480" "2011-11-27" "882"
"13481" "2011-11-28" "897"
"13482" "2011-11-29" "884"
"13483" "2011-11-30" "891"
"13484" "2011-12-01" "909"
"13485" "2011-12-02" "912"
"13486" "2011-12-03" "926"
"13487" "2011-12-04" "926"
"13488" "2011-12-05" "940"
"13489" "2011-12-06" "958"
"13490" "2011-12-07" "942"
"13491" "2011-12-08" "949"
"13492" "2011-12-09" "942"
"13493" "2011-12-10" "945"
"13494" "2011-12-11" "945"
"13495" "2011-12-12" "948"
"13496" "2011-12-13" "952"
"13497" "2011-12-14" "980"
"13498" "2011-12-15" "980"
"13499" "2011-12-16" "984"
"13500" "2011-12-17" "990"
"13501" "2011-12-18" "990"
"13502" "2011-12-19" "997"
"13503" "2011-12-20" "961"
"13504" "2011-12-21" "937"
"13505" "2011-12-22" "881"
"13506" "2011-12-23" "884"
"13507" "2011-12-24" "887"
"13508" "2011-12-25" "889"
"13509" "2011-12-26" "892"
"13510" "2011-12-27" "895"
"13511" "2011-12-28" "898"
"13512" "2011-12-29" "901"
"13513" "2011-12-30" "904"
"13514" "2011-12-31" "907"
"13515" "2012-01-01" "910"
"13516" "2012-01-02" "913"
"13517" "2012-01-03" "916"
"13518" "2012-01-04" "918"
"13519" "2012-01-05" "921"
"13520" "2012-01-06" "924"
"13521" "2012-01-07" "914"
"13522" "2012-01-08" "914"
"13523" "2012-01-09" "904"
"13524" "2012-01-10" "917"
"13525" "2012-01-11" "912"
"13526" "2012-01-12" "914"
"13527" "2012-01-13" "942"
"13528" "2012-01-14" "964"
"13529" "2012-01-15" "964"
"13530" "2012-01-16" "986"
"13531" "2012-01-17" "1004"
"13532" "2012-01-18" "961"
"13533" "2012-01-19" "934"
"13534" "2012-01-20" "937"
"13535" "2012-01-21" "936"
"13536" "2012-01-22" "936"
"13537" "2012-01-23" "935"
"13538" "2012-01-24" "974"
"13539" "2012-01-25" "927"
"13540" "2012-01-26" "939"
"13541" "2012-01-27" "945"
"13542" "2012-01-28" "966"
"13543" "2012-01-29" "967"
"13544" "2012-01-30" "988"
"13545" "2012-01-31" "1016"
"13546" "2012-02-01" "1017"
"13547" "2012-02-02" "1043"
"13548" "2012-02-03" "1035"
"13549" "2012-02-04" "1025"
"13550" "2012-02-05" "1025"
"13551" "2012-02-06" "1014"
"13552" "2012-02-07" "1028"
"13553" "2012-02-08" "1065"
"13554" "2012-02-09" "1063"
"13555" "2012-02-10" "1037"
"13556" "2012-02-11" "1013"
"13557" "2012-02-12" "1014"
"13558" "2012-02-13" "990"
"13559" "2012-02-14" "974"
"13560" "2012-02-15" "947"
"13561" "2012-02-16" "939"
"13562" "2012-02-17" "911"
"13563" "2012-02-18" "933"
"13564" "2012-02-19" "933"
"13565" "2012-02-20" "955"
"13566" "2012-02-21" "931"
"13567" "2012-02-22" "924"
"13568" "2012-02-23" "890"
"13569" "2012-02-24" "869"
"13570" "2012-02-25" "884"
"13571" "2012-02-26" "885"
"13572" "2012-02-27" "900"
"13573" "2012-02-28" "900"
"13575" "2012-03-01" "890"
"13576" "2012-03-02" "889"
"13577" "2012-03-03" "905"
"13578" "2012-03-04" "905"
"13579" "2012-03-05" "921"
"13580" "2012-03-06" "936"
"13581" "2012-03-07" "917"
"13582" "2012-03-08" "920"
"13583" "2012-03-09" "893"
"13584" "2012-03-10" "888"
"13585" "2012-03-11" "888"
"13586" "2012-03-12" "883"
"13587" "2012-03-13" "906"
"13588" "2012-03-14" "905"
"13589" "2012-03-15" "906"
"13590" "2012-03-16" "881"
"13591" "2012-03-17" "881"
"13592" "2012-03-18" "881"
"13593" "2012-03-19" "881"
"13594" "2012-03-20" "875"
"13595" "2012-03-21" "875"
"13596" "2012-03-22" "862"
"13597" "2012-03-23" "844"
"13598" "2012-03-24" "833"
"13599" "2012-03-25" "833"
"13600" "2012-03-26" "823"
"13601" "2012-03-27" "825"
"13602" "2012-03-28" "817"
"13603" "2012-03-29" "807"
"13604" "2012-03-30" "796"
"13605" "2012-03-31" "815"
"13606" "2012-04-01" "816"
"13607" "2012-04-02" "818"
"13608" "2012-04-03" "820"
"13609" "2012-04-04" "822"
"13610" "2012-04-05" "823"
"13611" "2012-04-06" "825"
"13612" "2012-04-07" "827"
"13613" "2012-04-08" "829"
"13614" "2012-04-09" "830"
"13615" "2012-04-10" "832"
"13616" "2012-04-11" "834"
"13617" "2012-04-12" "836"
"13618" "2012-04-13" "823"
"13619" "2012-04-14" "835"
"13620" "2012-04-15" "835"
"13621" "2012-04-16" "847"
"13622" "2012-04-17" "845"
"13623" "2012-04-18" "871"
"13624" "2012-04-19" "868"
"13625" "2012-04-20" "842"
"13626" "2012-04-21" "846"
"13627" "2012-04-22" "846"
"13628" "2012-04-23" "850"
"13629" "2012-04-24" "857"
"13630" "2012-04-25" "872"
"13631" "2012-04-26" "847"
"13632" "2012-04-27" "832"
"13633" "2012-04-28" "826"
"13634" "2012-04-29" "826"
"13635" "2012-04-30" "820"
"13636" "2012-05-01" "836"
"13637" "2012-05-02" "834"
"13638" "2012-05-03" "831"
"13639" "2012-05-04" "827"
"13640" "2012-05-05" "823"
"13641" "2012-05-06" "819"
"13642" "2012-05-07" "815"
"13643" "2012-05-08" "811"
"13644" "2012-05-09" "807"
"13645" "2012-05-10" "803"
"13646" "2012-05-11" "774"
"13647" "2012-05-12" "772"
"13648" "2012-05-13" "772"
"13649" "2012-05-14" "769"
"13650" "2012-05-15" "797"
"13651" "2012-05-16" "801"
"13652" "2012-05-17" "803"
"13653" "2012-05-18" "780"
"13654" "2012-05-19" "773"
"13655" "2012-05-20" "772"
"13656" "2012-05-21" "764"
"13657" "2012-05-22" "756"
"13658" "2012-05-23" "753"
"13659" "2012-05-24" "754"
"13660" "2012-05-25" "715"
"13661" "2012-05-26" "723"
"13662" "2012-05-27" "722"
"13663" "2012-05-28" "730"
"13664" "2012-05-29" "737"
"13665" "2012-05-30" "738"
"13666" "2012-05-31" "734"
"13667" "2012-06-01" "730"
"13668" "2012-06-02" "726"
"13669" "2012-06-03" "722"
"13670" "2012-06-04" "718"
"13671" "2012-06-05" "714"
"13672" "2012-06-06" "710"
"13673" "2012-06-07" "706"
"13674" "2012-06-08" "702"
"13675" "2012-06-09" "721"
"13676" "2012-06-10" "721"
"13677" "2012-06-11" "739"
"13678" "2012-06-12" "748"
"13679" "2012-06-13" "742"
"13680" "2012-06-14" "730"
"13681" "2012-06-15" "713"
"13682" "2012-06-16" "716"
"13683" "2012-06-17" "715"
"13684" "2012-06-18" "718"
"13685" "2012-06-19" "718"
"13686" "2012-06-20" "718"
"13687" "2012-06-21" "732"
"13688" "2012-06-22" "699"
"13689" "2012-06-23" "703"
"13690" "2012-06-24" "702"
"13691" "2012-06-25" "706"
"13692" "2012-06-26" "727"
"13693" "2012-06-27" "733"
"13694" "2012-06-28" "731"
"13695" "2012-06-29" "682"
"13696" "2012-06-30" "696"
"13697" "2012-07-01" "695"
"13698" "2012-07-02" "709"
"13699" "2012-07-03" "729"
"13700" "2012-07-04" "726"
"13701" "2012-07-05" "718"
"13702" "2012-07-06" "709"
"13703" "2012-07-07" "708"
"13704" "2012-07-08" "708"
"13705" "2012-07-09" "707"
"13706" "2012-07-10" "722"
"13707" "2012-07-11" "707"
"13708" "2012-07-12" "710"
"13709" "2012-07-13" "697"
"13710" "2012-07-14" "699"
"13711" "2012-07-15" "699"
"13712" "2012-07-16" "702"
"13713" "2012-07-17" "710"
"13714" "2012-07-18" "700"
"13715" "2012-07-19" "704"
"13716" "2012-07-20" "695"
"13717" "2012-07-21" "683"
"13718" "2012-07-22" "683"
"13719" "2012-07-23" "672"
"13720" "2012-07-24" "702"
"13721" "2012-07-25" "709"
"13722" "2012-07-26" "706"
"13723" "2012-07-27" "678"
"13724" "2012-07-28" "667"
"13725" "2012-07-29" "667"
"13726" "2012-07-30" "656"
"13727" "2012-07-31" "686"
"13728" "2012-08-01" "678"
"13729" "2012-08-02" "682"
"13730" "2012-08-03" "668"
"13731" "2012-08-04" "674"
"13732" "2012-08-05" "674"
"13733" "2012-08-06" "681"
"13734" "2012-08-07" "692"
"13735" "2012-08-08" "698"
"13736" "2012-08-09" "690"
"13737" "2012-08-10" "679"
"13738" "2012-08-11" "687"
"13739" "2012-08-12" "687"
"13740" "2012-08-13" "696"
"13741" "2012-08-14" "705"
"13742" "2012-08-15" "706"
"13743" "2012-08-16" "696"
"13744" "2012-08-17" "694"
"13745" "2012-08-18" "702"
"13746" "2012-08-19" "702"
"13747" "2012-08-20" "710"
"13748" "2012-08-21" "716"
"13749" "2012-08-22" "692"
"13750" "2012-08-23" "695"
"13751" "2012-08-24" "698"
"13752" "2012-08-25" "700"
"13753" "2012-08-26" "703"
"13754" "2012-08-27" "705"
"13755" "2012-08-28" "708"
"13756" "2012-08-29" "711"
"13757" "2012-08-30" "713"
"13758" "2012-08-31" "704"
"13759" "2012-09-01" "709"
"13760" "2012-09-02" "709"
"13761" "2012-09-03" "714"
"13762" "2012-09-04" "729"
"13763" "2012-09-05" "722"
"13764" "2012-09-06" "715"
"13765" "2012-09-07" "708"
"13766" "2012-09-08" "714"
"13767" "2012-09-09" "714"
"13768" "2012-09-10" "720"
"13769" "2012-09-11" "716"
"13770" "2012-09-12" "735"
"13771" "2012-09-13" "732"
"13772" "2012-09-14" "702"
"13773" "2012-09-15" "711"
"13774" "2012-09-16" "712"
"13775" "2012-09-17" "722"
"13776" "2012-09-18" "731"
"13777" "2012-09-19" "746"
"13778" "2012-09-20" "762"
"13779" "2012-09-21" "753"
"13780" "2012-09-22" "761"
"13781" "2012-09-23" "761"
"13782" "2012-09-24" "769"
"13783" "2012-09-25" "772"
"13784" "2012-09-26" "794"
"13785" "2012-09-27" "785"
"13786" "2012-09-28" "754"
"13787" "2012-09-29" "757"
"13788" "2012-09-30" "757"
"13789" "2012-10-01" "760"
"13790" "2012-10-02" "772"
"13791" "2012-10-03" "777"
"13792" "2012-10-04" "788"
"13793" "2012-10-05" "783"
"13794" "2012-10-06" "795"
"13795" "2012-10-07" "795"
"13796" "2012-10-08" "807"
"13797" "2012-10-09" "821"
"13798" "2012-10-10" "823"
"13799" "2012-10-11" "820"
"13800" "2012-10-12" "780"
"13801" "2012-10-13" "801"
"13802" "2012-10-14" "801"
"13803" "2012-10-15" "821"
"13804" "2012-10-16" "814"
"13805" "2012-10-17" "815"
"13806" "2012-10-18" "816"
"13807" "2012-10-19" "821"
"13808" "2012-10-20" "827"
"13809" "2012-10-21" "827"
"13810" "2012-10-22" "833"
"13811" "2012-10-23" "839"
"13812" "2012-10-24" "827"
"13813" "2012-10-25" "831"
"13814" "2012-10-26" "831"
"13815" "2012-10-27" "847"
"13816" "2012-10-28" "847"
"13817" "2012-10-29" "862"
"13818" "2012-10-30" "864"
"13819" "2012-10-31" "856"
"13820" "2012-11-01" "873"
"13821" "2012-11-02" "853"
"13822" "2012-11-03" "873"
"13823" "2012-11-04" "873"
"13824" "2012-11-05" "893"
"13825" "2012-11-06" "908"
